scenario,seed,method,n_dogs,completion_G0_s,completion_G0_done_s,path_ratio_G0,completion_G1_s,completion_G1_done_s,path_ratio_G1,completion_G2_s,completion_G2_done_s,path_ratio_G2,completion_G3_s,completion_G3_done_s,path_ratio_G3,completion_G4_s,completion_G4_done_s,path_ratio_G4,completion_G5_s,completion_G5_done_s,path_ratio_G5,max_hard_slack_m,all_done,timeouts,deadlock,makespan_s,mean_completion_s,path_ratio,min_dogdog_m,min_dogwall_m,viol_steps_dog,max_viol_depth_m,viol_steps_wall,intervention_rate,stop_steps,reject_steps,mean_dcmd,max_dcmd,filter_p50_ms,filter_p99_ms,condition,n_falls,diverged,arena,wall_s
S5,527,bc_v0+dam,6,60.0,nan,nan,2.36,2.36,1.1026093654148763,7.0200000000000005,7.0200000000000005,0.9969739743174721,3.84,3.84,0.983489402920108,1.56,1.56,1.9212888056701607,8.34,8.34,1.4277066685303808,7.131851891522613e-08,False,1,True,60.0,4.624,1.2864136433705995,1.1217964409533692,nan,0,0.0,0,0.016666666666666666,0,0,0.00519781877404441,0.6737921237945557,0.3176182508468628,1.0721823200583458,bc_v0+dam,0,False,1,434.7
S5,534,bc_v0+dam,6,5.2,5.2,1.0130863527797014,8.84,8.84,0.9944949117013616,7.58,7.58,0.9838804274619725,3.66,3.66,0.9768466458918521,8.56,8.56,0.9704673355625337,5.64,5.64,1.0821953606178736,1.5250704039242857e-06,True,0,False,8.84,6.58,1.0034951723358825,0.9899767284330039,nan,0,0.0,0,0.3683220466516178,0,0,0.10770107250119489,0.815449669957161,0.4773298278450966,1.381831243634224,bc_v0+dam,0,False,3,70.3
S5,528,bc_v0+dam,6,60.0,nan,nan,1.46,1.46,0.9370390530775138,2.2,2.2,1.0652618910336282,9.540000000000001,9.540000000000001,1.0193089423792163,6.08,6.08,1.006644803858646,1.9000000000000001,1.9000000000000001,0.953852618468215,0.004370300583856939,False,1,True,60.0,4.236000000000001,0.9964214617634438,0.5445522572776864,nan,77,0.15544774272231354,0,0.036222222222222225,0,0,0.01763458403859032,1.0883796513080597,0.30153803527355194,1.1327262036502361,bc_v0+dam,0,False,2,435.2
S5,535,bc_v0+dam,6,5.9,5.9,0.9796111563252384,2.02,2.02,0.941147812954515,3.74,3.74,0.9815630063918057,6.3,6.3,1.0560087512833891,9.08,9.08,0.9899838440009574,6.78,6.78,0.9401465826958231,0.000977039030764615,True,0,False,9.08,5.636666666666667,0.9814101922752881,0.7983022964624458,nan,0,0.0,0,0.0684981684981685,0,0,0.03946722125081898,1.2527182698249817,0.3154901787638664,1.1226139031350613,bc_v0+dam,0,False,0,72.4
S5,536,bc_v0+dam,6,2.74,2.74,1.0226468334246404,5.34,5.34,0.9997113590267582,7.94,7.94,1.2060898501972568,11.48,11.48,1.0047819190994227,2.3000000000000003,2.3000000000000003,1.1815358808274508,7.92,7.92,1.0482221011722985,0.0022380108081853324,True,0,False,11.48,6.286666666666667,1.0771646572913045,0.5830469235617782,nan,63,0.11695307643822173,0,0.2643478260869565,0,0,0.11378643555825782,1.1564845219254494,0.5068350583314896,1.4040707610547543,bc_v0+dam,0,False,1,90.0
S5,539,bc_v0+dam,6,7.28,7.28,0.9740920821235665,8.94,8.94,0.9834524101546135,5.86,5.86,0.9980861714917121,8.92,8.92,0.9941520617544796,0.86,0.86,0.9490860992000822,6.54,6.54,1.0882475784645111,0.002028997775022904,True,0,False,8.94,6.4,0.9978527338648275,0.6786549432390111,nan,8,0.021345056760988856,0,0.31919642857142855,0,0,0.1008505761247339,0.7164724506437778,0.4409300163388252,1.3167429715394974,bc_v0+dam,0,False,0,71.9
S5,540,bc_v0+dam,6,7.94,7.94,1.0603813231037722,6.640000000000001,6.640000000000001,1.0008630360634152,10.34,10.34,0.990412071713934,10.76,10.76,0.984006243274437,2.62,2.62,1.0498444868814159,6.62,6.62,1.0433181257505622,0.05055839889012777,True,0,False,10.76,7.486666666666666,1.021470881131256,0.4388121556553439,nan,81,0.26118784434465603,0,0.2915893630179344,0,0,0.146552180287437,1.478729948401451,0.43603405356407166,1.3509029522538185,bc_v0+dam,0,False,1,83.9
S5,542,bc_v0+dam,6,6.26,6.26,1.042116421467411,9.56,9.56,0.9976765324722657,7.3,7.3,1.0194088909636128,7.82,7.82,0.9987599870063274,6.04,6.04,1.0663410055039297,6.72,6.72,1.0041711662565254,8.700871595364355e-08,True,0,False,9.56,7.283333333333333,1.021412333945012,0.7606760882423234,nan,0,0.0,0,0.3093249826026444,0,0,0.11534572920913334,1.1261387914419174,0.431697815656662,1.3072220608592033,bc_v0+dam,0,False,1,75.4
S5,543,bc_v0+dam,6,9.14,9.14,0.9869140554826408,3.94,3.94,1.0074924611153022,10.94,10.94,1.0044456126880987,9.24,9.24,0.9964008272584679,3.68,3.68,1.092139898006975,4.04,4.04,1.9182557103440192,1.4596732771007136e-06,True,0,False,10.94,6.83,1.1676080941492506,0.7669914588401695,nan,0,0.0,0,0.2360097323600973,0,0,0.0947841033429609,1.1623932123184204,0.371348112821579,1.2678997591137886,bc_v0+dam,0,False,1,85.0
S5,537,bc_v0+dam,6,60.0,nan,nan,3.16,3.16,0.9969026891919627,6.5200000000000005,6.5200000000000005,0.9759356432348143,7.38,7.38,0.9812013047219965,8.38,8.38,0.9811490227128883,5.68,5.68,0.9901196564000798,0.0,False,1,True,60.0,6.224,0.9850616632523483,1.5000720948008295,nan,0,0.0,0,0.007,0,0,0.0002869889342661433,0.11054198443889618,0.4396820440888405,1.017305999994278,bc_v0+dam,0,False,3,434.7
S5,538,bc_v0+dam,6,1.94,1.94,1.0086183857825208,60.0,nan,nan,60.0,nan,nan,3.38,3.38,1.0591063350949144,8.46,8.46,0.9835540163457963,5.72,5.72,1.0126685423389932,1.649895693128501e-06,False,2,True,60.0,4.875,1.0159868198905562,1.1247615215668296,nan,0,0.0,0,0.018444444444444444,0,0,0.005838562763640463,0.6529427468776703,0.291554257273674,1.033908687531948,bc_v0+dam,0,False,2,434.1
S5,541,bc_v0+dam,6,7.0200000000000005,7.0200000000000005,1.4088461005588415,10.06,10.06,1.0142321304676138,60.0,nan,nan,6.22,6.22,1.2654090577967798,3.2800000000000002,3.2800000000000002,1.1056388891629585,5.5200000000000005,5.5200000000000005,1.0207337551679743,7.432183612069326e-08,False,1,True,60.0,6.42,1.1629719866308337,1.0787708754984695,nan,0,0.0,0,0.025777777777777778,0,0,0.007221152850446136,0.9323348701000214,0.2960832789540291,1.0505211539566517,bc_v0+dam,0,False,0,435.1
S5,546,bc_v0+dam,6,9.5,9.5,0.9844387398976716,9.18,9.18,1.009969436558479,9.98,9.98,0.99061274032669,3.9,3.9,1.0034275471735892,7.5200000000000005,7.5200000000000005,1.0271959999030233,2.66,2.66,1.1941413545824935,0.004204520698711517,True,0,False,9.98,7.123333333333333,1.0349643030736577,0.5967995171124819,nan,24,0.10320048288751804,0,0.237,0,0,0.09355059970126361,0.9547020196914673,0.4256507381796837,1.2672580778598785,bc_v0+dam,0,False,2,79.8
S5,545,bc_v0+dam,6,7.18,7.18,0.9859916139920668,9.88,9.88,1.050292711907644,5.84,5.84,0.978964221545589,8.86,8.86,0.9897064138247178,11.66,11.66,1.0089366439732783,9.58,9.58,1.0498735074128869,9.141630100841115e-08,True,0,False,11.66,8.833333333333334,1.0106275187760305,0.6158998883644757,nan,40,0.08410011163552422,0,0.2802511415525114,0,0,0.1267206922145667,0.9922071397304535,0.43173227459192276,1.319914124906063,bc_v0+dam,0,False,3,90.3
S5,549,bc_v0+dam,6,9.42,9.42,0.9770230478601778,6.0200000000000005,6.0200000000000005,0.9743360470267594,8.22,8.22,0.9797223264107143,7.140000000000001,7.140000000000001,1.003350158077177,3.88,3.88,1.042645836209127,7.34,7.34,0.9650343414978793,6.282439025861693e-08,True,0,False,9.42,7.003333333333334,0.9903519595136392,0.9920790708698131,nan,0,0.0,0,0.12782485875706215,0,0,0.03273749099202368,0.6808665320277214,0.3114589489996433,1.126233022660017,bc_v0+dam,0,False,3,75.8
