scenario,seed,method,n_dogs,completion_G0_s,completion_G0_done_s,path_ratio_G0,completion_G1_s,completion_G1_done_s,path_ratio_G1,completion_G2_s,completion_G2_done_s,path_ratio_G2,completion_G3_s,completion_G3_done_s,path_ratio_G3,completion_G4_s,completion_G4_done_s,path_ratio_G4,completion_G5_s,completion_G5_done_s,path_ratio_G5,max_hard_slack_m,all_done,timeouts,deadlock,makespan_s,mean_completion_s,path_ratio,min_dogdog_m,min_dogwall_m,viol_steps_dog,max_viol_depth_m,viol_steps_wall,intervention_rate,stop_steps,reject_steps,mean_dcmd,max_dcmd,filter_p50_ms,filter_p99_ms,condition,n_falls,diverged,arena,wall_s
S5,48,nominal+raw,6,2.74,2.74,0.9590778657273646,6.94,6.94,0.9663709968130084,2.18,2.18,0.9409106931818978,1.44,1.44,0.8348988135280349,3.94,3.94,0.9570674271955427,2.66,2.66,0.9833454405681421,0.0,True,0,False,6.94,3.316666666666667,0.9402785395023318,0.5757269409090405,nan,27,0.12427305909095943,0,0.0,0,0,0.0,0.0,0.017280224710702896,0.03590434789657593,nominal+raw,0,False,0,37.7
S5,52,nominal+raw,6,7.24,7.24,0.9753340718625936,4.82,4.82,1.1157157104849353,5.74,5.74,0.9690461388338619,3.8000000000000003,3.8000000000000003,0.9564080800347432,1.1400000000000001,1.1400000000000001,0.7394947023916416,3.64,3.64,0.9759199523867679,0.0,True,0,False,7.24,4.3966666666666665,0.9553197759990906,0.22104879259155027,nan,134,0.47895120740844965,0,0.0,0,0,0.0,0.0,0.015680212527513504,0.02310425043106079,nominal+raw,0,False,0,38.7
S5,51,nominal+raw,6,3.64,3.64,1.0262451562217845,3.74,3.74,1.0140526708027546,3.08,3.08,0.9966810246243014,11.14,11.14,0.9815741531331196,3.9,3.9,1.0322544720458549,2.82,2.82,0.9755177904130584,0.0,True,0,False,11.14,4.72,1.0043875445401456,0.8965323921330347,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.01598382368683815,0.023392029106616974,nominal+raw,0,False,3,57.4
S5,54,nominal+raw,6,5.1000000000000005,5.1000000000000005,0.9712300739026287,7.84,7.84,0.9731880817689392,8.8,8.8,0.9760947933802954,5.24,5.24,0.9872634778653038,7.42,7.42,0.9770709625629754,8.92,8.92,0.9770598652476105,0.0,True,0,False,8.92,7.220000000000001,0.9769845424546255,0.8414450990294162,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.015680212527513504,0.021887943148612976,nominal+raw,0,False,3,46.7
S5,55,nominal+raw,6,2.6,2.6,0.938781160873297,6.86,6.86,0.968580888014207,4.6000000000000005,4.6000000000000005,0.9692568754506437,4.68,4.68,0.9673128937803815,3.96,3.96,0.9746682614521908,7.84,7.84,0.9671889837961501,0.0,True,0,False,7.84,5.09,0.9642981772278116,0.6548607920084397,nan,34,0.04513920799156024,0,0.0,0,0,0.0,0.0,0.015615951269865036,0.02254405990242958,nominal+raw,0,False,3,42.0
S5,49,nominal+raw,6,3.7800000000000002,3.7800000000000002,1.366697275061009,60.0,nan,nan,60.0,nan,nan,3.98,3.98,1.5077155961280617,3.2800000000000002,3.2800000000000002,1.6092354471716486,5.5,5.5,1.1680237333318835,0.0,False,2,True,60.0,4.135,1.4129180129231507,0.21112619301979305,nan,2852,0.4888738069802069,0,0.0,0,0,0.0,0.0,0.01743994653224945,0.036975834518671036,nominal+raw,0,False,1,287.7
S5,50,nominal+raw,6,60.0,nan,nan,7.92,7.92,1.1279116146550585,60.0,nan,nan,7.2,7.2,1.1302884542414104,4.84,4.84,1.2225822936150863,2.52,2.52,1.639893678731839,0.0,False,2,True,60.0,5.62,1.2801690103108485,0.16007535457316607,nan,2945,0.5399246454268338,0,0.0,0,0,0.0,0.0,0.015760306268930435,0.02527981996536255,nominal+raw,0,False,2,287.7
S5,57,nominal+raw,6,1.24,1.24,0.7802514238964122,3.74,3.74,0.9833671035662195,5.4,5.4,0.9720878498270357,3.6,3.6,0.9654719069036461,1.62,1.62,0.8574727463291552,7.88,7.88,0.9688911128517607,0.0,True,0,False,7.88,3.9133333333333336,0.9212570238957049,1.2033429129627933,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.01606391742825508,0.024127773940563202,nominal+raw,0,False,1,42.2
S5,53,nominal+raw,6,2.82,2.82,1.69702526786631,3.24,3.24,1.5148769727505285,60.0,nan,nan,1.3800000000000001,1.3800000000000001,1.4862133297244426,3.54,3.54,1.2670580998450172,7.74,7.74,1.1915975568825203,0.0,False,1,True,60.0,3.744,1.4313542454137638,0.10235211189105757,nan,2940,0.5976478881089424,0,0.0,0,0,0.0,0.0,0.015904195606708527,0.03452785313129425,nominal+raw,0,False,0,288.2
S5,60,nominal+raw,6,2.7600000000000002,2.7600000000000002,0.9589857214989185,6.58,6.58,0.9744185599266332,7.66,7.66,0.9696138924794001,2.68,2.68,0.9593281104726,6.12,6.12,0.9692819450466883,5.14,5.14,0.9674097195756867,0.0,True,0,False,7.66,5.156666666666666,0.9665063248333211,0.4539332310232773,nan,78,0.24606676897672264,0,0.0,0,0,0.0,0.0,0.01606391742825508,0.0228160060942173,nominal+raw,0,False,0,41.3
S5,56,nominal+raw,6,60.0,nan,nan,60.0,nan,nan,60.0,nan,nan,2.04,2.04,0.8924647878807259,5.98,5.98,1.1638680933471792,60.0,nan,nan,0.0,False,4,True,60.0,4.01,1.0281664406139526,0.13372368886156297,nan,2840,0.566276311138437,0,0.0,0,0,0.0,0.0,0.016352161765098572,0.03495998680591583,nominal+raw,0,False,3,288.4
S5,61,nominal+raw,6,9.36,9.36,1.0643175360568218,4.04,4.04,1.0276285450244094,4.14,4.14,0.9887020894193118,10.88,10.88,1.0295874561030363,9.86,9.86,0.991028862667322,3.84,3.84,1.011237150367658,0.0,True,0,False,10.88,7.02,1.0187502732730933,0.1679940052903979,nan,321,0.5320059947096021,0,0.0,0,0,0.0,0.0,0.01592002809047699,0.02289609983563423,nominal+raw,0,False,0,56.2
S5,63,nominal+raw,6,5.14,5.14,0.958771049190591,5.7,5.7,0.9745617225164335,6.68,6.68,0.9634672104217298,6.9,6.9,0.9571775373311918,2.6,2.6,0.968112697293107,5.08,5.08,0.9693027507470806,0.0,True,0,False,6.9,5.35,0.9652321612500223,0.8204754533616574,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.016080215573310852,0.023039989173412323,nominal+raw,0,False,0,37.5
S5,58,nominal+raw,6,7.58,7.58,1.1530872688561538,4.22,4.22,1.026550022588176,5.74,5.74,1.1710546912559405,5.62,5.62,1.2370759039737311,4.26,4.26,1.257465649641037,60.0,nan,nan,0.0,False,1,True,60.0,5.484,1.1690467072630077,0.23593238272619071,nan,2868,0.46406761727380924,0,0.0,0,0,0.0,0.0,0.016751699149608612,0.03524823114275932,nominal+raw,0,False,2,288.4
S5,59,nominal+raw,6,11.48,11.48,1.0752373158495316,60.0,nan,nan,60.0,nan,nan,6.88,6.88,1.1833557020811454,60.0,nan,nan,7.0200000000000005,7.0200000000000005,1.0176025718333301,0.0,False,3,True,60.0,8.46,1.0920651965880024,0.16752666155266707,nan,2930,0.5324733384473329,0,0.0,0,0,0.0,0.0,0.01630512997508049,0.03340793773531914,nominal+raw,0,False,1,288.5
S5,65,nominal+raw,6,4.92,4.92,0.9926886195410707,2.42,2.42,1.098663023109409,4.32,4.32,0.9820437345218637,10.92,10.92,0.9834016132267821,8.16,8.16,0.9794542416319119,7.68,7.68,0.992001678042768,0.0,True,0,False,10.92,6.403333333333333,1.0047088183456343,0.1705515927414345,nan,313,0.5294484072585655,0,0.0,0,0,0.0,0.0,0.0163358636200428,0.02371193841099739,nominal+raw,0,False,2,56.4
S5,67,nominal+raw,6,9.88,9.88,0.9772518239674903,6.74,6.74,0.9997252781263652,0.24,0.24,1.2507588276074075,4.16,4.16,0.9806790899419628,5.0,5.0,0.9875972121931877,9.56,9.56,0.9773758806593494,0.0,True,0,False,9.88,5.930000000000001,1.0288980187492938,0.3986843563446621,nan,64,0.30131564365533786,0,0.0,0,0,0.0,0.0,0.015967991203069687,0.022431835532188416,nominal+raw,0,False,2,51.6
S5,66,nominal+raw,6,2.18,2.18,1.078623413401381,3.66,3.66,1.0821239172980353,15.24,15.24,1.1650960355630617,12.26,12.26,1.0208435897049146,5.92,5.92,1.0036162123327927,5.84,5.84,1.0313159520852266,0.0,True,0,False,15.24,7.516666666666667,1.063603186730902,0.2448462798655554,nan,482,0.45515372013444455,0,0.0,0,0,0.0,0.0,0.01619197428226471,0.024416018277406693,nominal+raw,0,False,1,76.6
S5,69,nominal+raw,6,7.36,7.36,0.9719007320696447,4.82,4.82,0.959040162314625,4.8,4.8,0.9719465522729877,4.1,4.1,0.9761061894375057,3.98,3.98,0.9622498499440518,6.82,6.82,0.9719314003772774,0.0,True,0,False,7.36,5.3133333333333335,0.9688624810693487,0.2572214908891918,nan,61,0.4427785091108082,0,0.0,0,0,0.0,0.0,0.016160309314727783,0.02204813063144684,nominal+raw,0,False,1,39.6
S5,68,nominal+raw,6,0.24,0.24,0.31589026843984047,4.78,4.78,0.9612144743950529,1.72,1.72,1.0282520186026252,7.68,7.68,0.9683952594353046,4.22,4.22,0.9677377394693067,2.34,2.34,0.9443590003427702,0.0,True,0,False,7.68,3.4966666666666666,0.8643081267808167,0.9045390358223733,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.016448087990283966,0.02446398138999939,nominal+raw,0,False,2,41.1
S5,62,nominal+raw,6,1.3,1.3,4.725542663788388,60.0,nan,nan,5.0600000000000005,5.0600000000000005,1.1744066586387532,4.38,4.38,1.3035200506427085,60.0,nan,nan,4.54,4.54,1.2341308459133942,0.0,False,2,True,60.0,3.8200000000000003,2.109400054745811,0.20797839422723327,nan,2867,0.49202160577276666,0,0.0,0,0,0.0,0.0,0.016880221664905548,0.03585591912269592,nominal+raw,0,False,3,288.1
S5,64,nominal+raw,6,3.2,3.2,1.0930221859031213,60.0,nan,nan,4.9,4.9,1.150351859185125,3.66,3.66,1.5764593870073893,6.38,6.38,1.2507129014387026,5.4,5.4,1.037103947328966,0.0,False,1,True,60.0,4.708,1.2215300561726607,0.1233729306902,nan,2840,0.5766270693097999,0,0.0,0,0,0.0,0.0,0.016384292393922806,0.03348803147673607,nominal+raw,0,False,0,288.4
S5,71,nominal+raw,6,5.0200000000000005,5.0200000000000005,0.982674184358024,9.68,9.68,0.9780285172358159,5.16,5.16,0.9657557540638406,6.28,6.28,0.987889084009228,10.0,10.0,0.9793452412970842,4.58,4.58,0.9872632847296184,0.0,True,0,False,10.0,6.786666666666667,0.9801593442822685,0.5369905391228993,nan,33,0.16300946087710066,0,0.0,0,0,0.0,0.0,0.016448087990283966,0.02479972317814827,nominal+raw,0,False,2,52.3
S5,70,nominal+raw,6,5.0200000000000005,5.0200000000000005,0.9877222844070443,2.36,2.36,0.9879416983114903,3.5,3.5,1.0107167960122125,10.28,10.28,0.9775543479080697,3.52,3.52,0.9844271766056936,1.98,1.98,1.057920498022333,0.0,True,0,False,10.28,4.443333333333333,1.001047133544474,0.8050946261185122,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.016767997294664383,0.034623779356479645,nominal+raw,0,False,1,53.6
S5,72,nominal+raw,6,9.48,9.48,0.9766468426301254,5.5600000000000005,5.5600000000000005,0.9874948572698932,8.32,8.32,0.9913164424486262,6.8,6.8,0.9726084476358274,2.84,2.84,0.962708533341466,3.14,3.14,0.9686561473448676,0.0,True,0,False,9.48,6.023333333333333,0.9765718784451343,0.42407496202184725,nan,187,0.2759250379781527,0,0.0,0,0,0.0,0.0,0.016160309314727783,0.03227218985557556,nominal+raw,0,False,3,49.9
S5,75,nominal+raw,6,5.48,5.48,0.9769978327071299,2.42,2.42,0.9369191329184428,5.94,5.94,0.9766973897093689,4.54,4.54,0.988850861875146,2.58,2.58,1.008304988789487,7.6000000000000005,7.6000000000000005,0.9725351587404281,0.0,True,0,False,7.6000000000000005,4.76,0.9767175607900005,0.9420218402694941,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.015887897461652756,0.024223700165748596,nominal+raw,0,False,1,40.7
S5,73,nominal+raw,6,3.12,3.12,0.9559721288616555,3.3000000000000003,3.3000000000000003,0.9826726242723602,9.18,9.18,0.9835203492037486,1.26,1.26,0.7278618797423166,6.48,6.48,0.987658414538886,8.68,8.68,1.1222172440792546,0.0,True,0,False,9.18,5.336666666666667,0.9599837734497036,0.27630215849588996,nan,158,0.42369784150411,0,0.0,0,0,0.0,0.0,0.017536338418722153,0.03740936517715454,nominal+raw,0,False,0,47.8
S5,74,nominal+raw,6,8.5,8.5,0.9736919411366566,8.2,8.2,0.978105825628852,1.84,1.84,0.9259831655642221,3.68,3.68,0.9908036514355762,8.22,8.22,0.9660385387807869,6.34,6.34,0.9795136939702658,0.0,True,0,False,8.5,6.13,0.9690228027527266,0.7202626415771333,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.015904195606708527,0.0321120023727417,nominal+raw,0,False,2,44.8
S5,78,nominal+raw,6,6.66,6.66,0.9640801401015342,3.92,3.92,0.9687027804686936,4.98,4.98,0.9791702223439526,5.7,5.7,0.9668088969354404,5.42,5.42,0.9711225990554355,5.68,5.68,0.9640115620964598,0.0,True,0,False,6.66,5.3933333333333335,0.9689827001669193,1.361657786771389,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.01600012183189392,0.025120098143815994,nominal+raw,0,False,0,36.2
S5,79,nominal+raw,6,1.52,1.52,1.5384828738812806,3.8200000000000003,3.8200000000000003,0.9925159964740029,6.8,6.8,0.9693836630935811,0.0,0.0,0.08876568294567826,2.58,2.58,0.9515213871115367,8.38,8.38,0.965087517212283,0.0,True,0,False,8.38,3.85,0.9176261867863937,0.17044678045114944,nan,168,0.5295532195488505,0,0.0,0,0,0.0,0.0,0.01611188054084778,0.02283276990056038,nominal+raw,1,False,2,44.8
S5,80,nominal+raw,6,6.18,6.18,0.9860777795560918,1.48,1.48,1.009483895586015,9.52,9.52,0.9761777149592076,6.0,6.0,0.9787303485160104,1.98,1.98,0.8887602061917201,3.68,3.68,0.9845667719411466,0.0,True,0,False,9.52,4.806666666666667,0.9706327861250319,0.7622116585072504,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.016032252460718155,0.023392029106616974,nominal+raw,0,False,0,49.8
S5,76,nominal+raw,6,60.0,nan,nan,6.7,6.7,1.142364117190785,4.2,4.2,1.1317249245794008,5.68,5.68,1.1480884620675966,9.3,9.3,1.042175623005336,60.0,nan,nan,0.0,False,2,True,60.0,6.470000000000001,1.1160882817107796,0.18944089826725552,nan,2904,0.5105591017327444,0,0.0,0,0,0.0,0.0,0.01727975904941559,0.03622518852353096,nominal+raw,0,False,3,287.1
S5,77,nominal+raw,6,60.0,nan,nan,60.0,nan,nan,5.12,5.12,1.17507869253271,3.58,3.58,1.4503713922109318,4.12,4.12,1.4661703889190028,5.12,5.12,1.242804641595433,0.0,False,2,True,60.0,4.485,1.3336062788145193,0.2152611912254121,nan,2827,0.48473880877458786,0,0.0,0,0,0.0,0.0,0.015904195606708527,0.03371201455593109,nominal+raw,0,False,1,287.6
S5,83,nominal+raw,6,6.44,6.44,0.9846629023417761,9.98,9.98,0.9751352258655803,7.9,7.9,0.9854022112114609,2.0,2.0,0.9738347014180678,4.24,4.24,0.9974831590209527,8.74,8.74,1.0115068723741114,0.0,True,0,False,9.98,6.550000000000001,0.9880041787053249,0.28478540428523785,nan,115,0.4152145957147621,0,0.0,0,0,0.0,0.0,0.016287900507450104,0.023183878511190414,nominal+raw,0,False,3,52.0
S5,81,nominal+raw,6,1.4000000000000001,1.4000000000000001,2.5387331368524353,60.0,nan,nan,60.0,nan,nan,4.78,4.78,1.214023305937167,60.0,nan,nan,10.66,10.66,1.1229609228770032,0.0,False,3,True,60.0,5.613333333333333,1.6252391218888684,0.14513319245196432,nan,2908,0.5548668075480356,0,0.0,0,0,0.0,0.0,0.01582503318786621,0.034431926906108856,nominal+raw,0,False,2,287.6
S5,85,nominal+raw,6,3.2600000000000002,3.2600000000000002,0.955116384998731,3.34,3.34,0.9683624293575668,3.74,3.74,0.9496518424636464,5.2,5.2,0.9662733099152231,5.58,5.58,0.9739309431196426,7.16,7.16,0.9676114598174637,0.0,True,0,False,7.16,4.713333333333334,0.9634910616120456,0.7770500972453054,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.016032252460718155,0.023583881556987762,nominal+raw,0,False,3,39.3
S5,82,nominal+raw,6,6.44,6.44,1.2503297233243211,60.0,nan,nan,60.0,nan,nan,3.64,3.64,1.2936449850904619,6.54,6.54,1.1753692551058625,4.5200000000000005,4.5200000000000005,1.367061989307933,0.0,False,2,True,60.0,5.285,1.2716014882071447,0.2013730900420032,nan,2960,0.49862690995799674,0,0.0,0,0,0.0,0.0,0.016015954315662384,0.033360905945301056,nominal+raw,0,False,0,287.8
S5,86,nominal+raw,6,3.3000000000000003,3.3000000000000003,0.9626354376727702,7.58,7.58,0.9688344484745722,7.22,7.22,0.9695264729750089,5.5600000000000005,5.5600000000000005,0.9637994590765158,2.66,2.66,0.9483285762758675,4.12,4.12,0.957341487514917,0.0,True,0,False,7.58,5.073333333333333,0.961744313664942,0.6555727446972109,nan,31,0.044427255302789015,0,0.0,0,0,0.0,0.0,0.016303732991218567,0.024592038244009018,nominal+raw,0,False,2,40.8
S5,87,nominal+raw,6,8.24,8.24,0.9823264236007886,2.92,2.92,0.9476354787719212,4.1,4.1,1.060114605911571,2.74,2.74,0.966416216251543,9.48,9.48,0.9969817882070535,4.26,4.26,0.993850653262701,0.0,True,0,False,9.48,5.29,0.9912208610009297,0.24541600691737656,nan,215,0.4545839930826234,0,0.0,0,0,0.0,0.0,0.01609697937965393,0.022687949240207672,nominal+raw,0,False,3,49.3
