scenario,seed,method,n_dogs,completion_G0_s,completion_G0_done_s,path_ratio_G0,completion_G1_s,completion_G1_done_s,path_ratio_G1,completion_G2_s,completion_G2_done_s,path_ratio_G2,completion_G3_s,completion_G3_done_s,path_ratio_G3,completion_G4_s,completion_G4_done_s,path_ratio_G4,completion_G5_s,completion_G5_done_s,path_ratio_G5,max_hard_slack_m,all_done,timeouts,deadlock,makespan_s,mean_completion_s,path_ratio,min_dogdog_m,min_dogwall_m,viol_steps_dog,max_viol_depth_m,viol_steps_wall,intervention_rate,stop_steps,reject_steps,mean_dcmd,max_dcmd,filter_p50_ms,filter_p99_ms,condition,n_falls,diverged,arena,wall_s
S5,1016,bc_v0,6,2.1,2.1,1.0760832664895175,3.4,3.4,0.9983411889214778,3.1,3.1,0.9672055339267969,60.0,nan,nan,6.9,6.9,1.3134315556876341,6.9,6.9,0.9906980286092936,0.0,False,1,True,60.0,4.48,1.069151914726944,0.4018212119242655,nan,46,0.29817878807573445,0,0.0,0,0,0.0,0.0,0.0024638138711452484,0.017248094081878662,bc_v0,0,False,1,337.4
S5,1000,bc_v0+dam,6,7.54,7.54,0.9818675831947417,6.72,6.72,1.0230721743784805,5.38,5.38,1.0443972066049674,7.48,7.48,0.992864771443769,2.2,2.2,1.5859655931344958,9.36,9.36,1.0023486704040314,8.098920943792375e-08,True,0,False,9.36,6.446666666666666,1.105085999860081,0.7661566033821823,nan,0,0.0,0,0.27434257285003555,0,0,0.11799574051715576,0.999057948589325,0.48899510875344276,1.353526022285223,bc_v0+dam,0,False,1,62.3
S5,1017,bc_v0,6,60.0,nan,nan,60.0,nan,nan,9.48,9.48,0.980389835634826,3.24,3.24,0.951159405670389,10.94,10.94,0.9960490491476625,3.3200000000000003,3.3200000000000003,1.2267679883723472,0.0,False,2,True,60.0,6.745,1.0385915697063062,0.19791562674293872,nan,2924,0.5020843732570612,0,0.0,0,0,0.0,0.0,0.0025280751287937164,0.01771189272403717,bc_v0,0,False,3,346.3
S5,1001,bc_v0+dam,6,8.14,8.14,1.009907732090281,8.76,8.76,0.9801777765413491,1.2,1.2,1.843520619734754,7.78,7.78,1.0072200733142136,6.7,6.7,0.9904289266603866,8.76,8.76,0.978776890492611,0.0020665420966170583,True,0,False,8.76,6.89,1.1350053364722659,0.6714899352351792,nan,19,0.028510064764820764,0,0.4073652239939256,0,0,0.15289769675721426,0.8774566054344177,0.509859062731266,1.4915750361979008,bc_v0+dam,1,False,1,60.7
S5,1002,bc_v0+dam,6,5.5600000000000005,5.5600000000000005,1.0289881039230726,4.28,4.28,1.2570521711321687,9.96,9.96,0.9991261978801332,8.76,8.76,1.029174142767702,4.82,4.82,0.9841824341724941,9.36,9.36,0.98797760863378,0.0008618032532667866,True,0,False,9.96,7.123333333333333,1.0477501097515585,0.8288517258036822,nan,0,0.0,0,0.2982631930527722,0,0,0.11824156763862229,1.225654911249876,0.4751537926495075,1.3671750202775002,bc_v0+dam,0,False,3,71.5
S5,1018,bc_v0,6,60.0,nan,nan,2.84,2.84,1.04074409119529,1.78,1.78,1.1077181518883534,60.0,nan,nan,6.68,6.68,1.0234414021299305,10.4,10.4,1.1499872988078568,0.0,False,2,True,60.0,5.425,1.0804727360053576,0.13900432703865853,nan,2913,0.5609956729613415,0,0.0,0,0,0.0,0.0,0.0024801120162010193,0.017120037227869034,bc_v0,0,False,0,358.9
S5,1004,bc_v0+dam,6,3.88,3.88,0.9714962930590445,7.5,7.5,0.9755831112828958,2.58,2.58,1.028521957323335,6.92,6.92,0.9778459013017151,6.1000000000000005,6.1000000000000005,0.9691948545050979,3.9,3.9,0.9832339475395103,0.0,True,0,False,7.5,5.1466666666666665,0.9843126775019331,1.3584211280286778,nan,0,0.0,0,0.28102836879432624,0,0,0.030435788735793726,0.24488449469208717,0.4170099273324013,1.4824881218373775,bc_v0+dam,0,False,3,57.1
S5,1006,bc_v0+dam,6,7.7,7.7,0.9955937771418845,6.98,6.98,0.9801320035432964,6.58,6.58,0.9865315812575273,5.16,5.16,1.1458141056069373,9.98,9.98,1.034131494852815,9.82,9.82,1.0187383158755727,0.0002570561784745699,True,0,False,9.98,7.703333333333333,1.0268235463796722,0.5621893593983571,nan,56,0.13781064060164283,0,0.323,0,0,0.1366728571105438,0.8849643170833588,0.41153794154524803,1.3353829272091389,bc_v0+dam,0,False,3,75.0
S5,1007,bc_v0+dam,6,3.34,3.34,1.0342878072059278,5.96,5.96,0.9640376983835184,5.36,5.36,0.970197435633381,4.26,4.26,0.9981510268574755,4.64,4.64,1.005591697965102,5.58,5.58,1.0285480840520114,0.0034261333950980797,True,0,False,5.96,4.8566666666666665,1.000135625016236,0.5655971272675385,nan,21,0.13440287273246143,0,0.2246376811594203,0,0,0.1324434291075997,1.617931842803955,0.3483062610030174,1.3022148050367832,bc_v0+dam,0,False,3,47.3
S5,1019,bc_v0,6,9.28,9.28,1.0590271465356158,7.84,7.84,0.988316255416948,1.8800000000000001,1.8800000000000001,1.449816635226501,3.92,3.92,1.0397624635137117,60.0,nan,nan,10.6,10.6,1.2313814817188729,0.0,False,1,True,60.0,6.704,1.1536607964823298,0.14267003705729173,nan,226,0.5573299629427082,0,0.0,0,0,0.0,0.0,0.002671964466571808,0.019407831132411957,bc_v0,0,False,2,391.7
S5,1008,bc_v0+dam,6,3.84,3.84,1.0217667091936098,9.36,9.36,0.9823298965377403,8.1,8.1,0.9802267013518866,6.62,6.62,0.9783468666378885,1.06,1.06,1.1288102757255878,6.8,6.8,0.9808224674784946,0.0,True,0,False,9.36,5.963333333333333,1.0120504861542012,1.4642681316373065,nan,0,0.0,0,0.04015636105188344,0,0,0.005384778383491771,0.2791171371936798,0.2722572535276413,1.1126939207315445,bc_v0+dam,0,False,3,73.0
S5,1010,bc_v0+dam,6,8.94,8.94,0.985562524107328,6.96,6.96,1.019015422226214,5.76,5.76,1.0676989008198219,9.200000000000001,9.200000000000001,1.0073188357492437,2.7800000000000002,2.7800000000000002,1.0259218674176496,9.040000000000001,9.040000000000001,0.9982347606005243,0.002685011174811886,True,0,False,9.200000000000001,7.113333333333333,1.0172920518201303,0.7193078501274622,nan,0,0.0,0,0.4616775126536515,0,0,0.16220200912378585,0.9266761392354965,0.5026753060519695,1.393239013850689,bc_v0+dam,0,False,3,73.5
S5,1003,bc_v0+dam,6,4.8,4.8,1.0289631904676224,7.1000000000000005,7.1000000000000005,1.0749738341593804,8.08,8.08,0.9741448737777552,8.700000000000001,8.700000000000001,0.9782875767908532,6.94,6.94,1.0101258534900022,60.0,nan,nan,0.0019857618712780314,False,1,True,60.0,7.1240000000000006,1.0132990657371226,0.6728034656263198,nan,9,0.027196534373680192,0,0.021555555555555557,0,0,0.007406174633968881,1.2962115108966827,0.4094899632036686,1.060997135937214,bc_v0+dam,0,False,1,421.1
S5,1011,bc_v0+dam,6,9.26,9.26,1.001456057761573,4.48,4.48,1.018948856950338,4.2,4.2,1.1893028794916658,6.5600000000000005,6.5600000000000005,1.0642248420304419,3.0,3.0,0.9932379003709234,10.98,10.98,1.0115610618733906,8.769125854859286e-08,True,0,False,10.98,6.413333333333334,1.0464552664130555,0.7660820877617116,nan,0,0.0,0,0.2675757575757576,0,0,0.10674886532419557,1.1414792463183403,0.39688171818852425,1.2918468564748764,bc_v0+dam,1,False,3,84.5
S5,1012,bc_v0+dam,6,2.08,2.08,1.061872778109744,7.92,7.92,0.9692085590674954,5.74,5.74,0.9828033081007607,7.24,7.24,0.9655387743907157,4.36,4.36,0.9882760791285947,0.98,0.98,0.9088260350583941,0.0,True,0,False,7.92,4.72,0.979420922309284,1.3931965197032754,nan,0,0.0,0,0.053316540722082285,0,0,0.010887471722523188,0.35362327098846436,0.2762419171631336,1.093829981982708,bc_v0+dam,0,False,1,62.2
S5,1005,bc_v0+dam,6,0.78,0.78,1.098091744090163,1.9000000000000001,1.9000000000000001,0.9338650588913955,6.66,6.66,0.9747711048541485,60.0,nan,nan,4.36,4.36,1.0367683421311917,4.14,4.14,0.9788886383791399,8.546998142670039e-08,False,1,True,60.0,3.568,1.0044769776692077,0.8843230067412391,nan,0,0.0,0,0.011555555555555555,0,0,0.0046437888187259285,0.8517026454210281,0.28222566470503807,0.9993650019168854,bc_v0+dam,0,False,0,425.5
S5,1013,bc_v0+dam,6,2.48,2.48,0.943628086024278,3.3000000000000003,3.3000000000000003,0.9337161027468712,4.48,4.48,0.9459012387859469,3.0,3.0,0.9314991006452275,2.9,2.9,0.9344896298522279,3.7600000000000002,3.7600000000000002,0.9163238388087465,0.0,True,0,False,4.48,3.3200000000000003,0.934259666143883,1.5190273378778372,nan,0,0.0,0,0.08,0,0,0.014207267068257486,0.38436806201934814,0.2846098504960537,1.2446939945220947,bc_v0+dam,0,False,3,37.2
S5,1014,bc_v0+dam,6,5.8,5.8,0.9808238087452895,6.140000000000001,6.140000000000001,1.0439119923650582,6.98,6.98,0.9741701736152478,5.5200000000000005,5.5200000000000005,1.0425121752346727,6.92,6.92,1.0055717139858995,9.26,9.26,0.9753293060131668,0.002931517865679878,True,0,False,9.26,6.7700000000000005,1.003719861659889,0.4782120082925607,nan,51,0.22178799170743924,0,0.20545977011494254,0,0,0.08970276728133944,1.2180949375033379,0.3870897926390171,1.3037025928497314,bc_v0+dam,0,False,1,73.7
S5,1017,bc_v0+dam,6,7.82,7.82,0.9963465633593025,8.4,8.4,0.9939043154386809,8.38,8.38,1.0291872799071227,6.74,6.74,0.9571730314385768,9.16,9.16,0.9927410071548751,2.46,2.46,1.478338695839299,0.00343623108137857,True,0,False,9.16,7.16,1.0746151488563096,0.46859838643099183,nan,71,0.23140161356900812,0,0.2672476397966594,0,0,0.11656004534027606,1.4321811888366938,0.3749951720237732,1.2684422545135021,bc_v0+dam,0,False,1,72.0
S5,1009,bc_v0+dam,6,3.46,3.46,1.164706816691721,5.26,5.26,0.9635794311682049,60.0,nan,nan,60.0,nan,nan,3.8200000000000003,3.8200000000000003,1.169032853656505,7.62,7.62,0.9733765062772397,8.410592691578129e-08,False,2,True,60.0,5.04,1.0676739019484176,0.7005144158643166,nan,0,0.0,0,0.02388888888888889,0,0,0.008830080066400115,1.1166094839572906,0.29923440888524055,1.0509011335670948,bc_v0+dam,0,False,2,432.8
S5,1015,bc_v0+dam,6,8.86,8.86,0.9913984583707632,5.04,5.04,1.0631262746799413,3.58,3.58,1.0255650414898851,7.92,7.92,1.203568441367033,5.66,5.66,0.9863352227893293,60.0,nan,nan,0.0,False,1,True,60.0,6.212,1.0539986877393903,1.3613802145669112,nan,0,0.0,0,0.019555555555555555,0,0,0.00342278398168532,0.4297611489892006,0.3761136904358864,1.028772909194231,bc_v0+dam,0,False,0,432.2
S5,1016,bc_v0+dam,6,3.84,3.84,1.1237357389225173,3.44,3.44,0.9570176965613922,60.0,nan,nan,60.0,nan,nan,6.78,6.78,0.9847718276267552,7.46,7.46,0.9749809683242132,5.8563028266752316e-08,False,2,True,60.0,5.38,1.0101265578587195,1.0932845497888772,nan,0,0.0,0,0.034888888888888886,0,0,0.008518277244810532,0.5291606932878494,0.2808179706335068,1.0627089068293571,bc_v0+dam,0,False,3,431.7
S5,1000,bc_v1,6,8.06,8.06,0.9748182321812692,7.6000000000000005,7.6000000000000005,0.9898546533323423,2.88,2.88,0.9867154771429257,7.8,7.8,0.9878788257962683,2.04,2.04,1.0440511966182806,9.700000000000001,9.700000000000001,0.980503725554465,0.0,True,0,False,9.700000000000001,6.346666666666667,0.9939703517709252,0.2252313567683762,nan,85,0.47476864323162377,0,0.0,0,0,0.0,0.0,0.0027515925467014313,0.01739244908094406,bc_v1,0,False,0,67.7
S5,1018,bc_v0+dam,6,60.0,nan,nan,3.8200000000000003,3.8200000000000003,1.6803610522588774,1.76,1.76,1.0001366134907543,6.46,6.46,1.1431064859094358,6.68,6.68,1.020141083249392,10.26,10.26,1.0023156610555948,8.383314001136742e-08,False,1,True,60.0,5.796,1.169212179192811,0.6991336020149446,nan,2,0.0008663979850553893,0,0.035555555555555556,0,0,0.013305697968797985,1.1657577753067017,0.2944972366094589,1.0724077001214027,bc_v0+dam,0,False,1,415.8
S5,1019,bc_v0+dam,6,8.14,8.14,0.996056752912708,60.0,nan,nan,4.9,4.9,1.258406411425253,4.04,4.04,1.1122256250412759,4.6000000000000005,4.6000000000000005,1.2935208477148599,8.52,8.52,1.0567716278435846,0.0014602710797301504,False,1,True,60.0,6.04,1.1433962529875363,0.5956981192773073,nan,35,0.10430188072269264,0,0.06205555555555556,0,0,0.02266214868108404,1.3807631433010101,0.2824501134455204,1.1309362016618252,bc_v0+dam,0,False,2,409.4
S5,1004,bc_v1,6,3.92,3.92,0.964848187214449,7.5600000000000005,7.5600000000000005,0.9718587708049173,2.74,2.74,1.0194288763073047,7.140000000000001,7.140000000000001,0.9762860874194927,6.140000000000001,6.140000000000001,0.9769801302419315,1.12,1.12,0.8252257785730479,0.0,True,0,False,7.5600000000000005,4.7700000000000005,0.9557713050935239,1.2723687101522996,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.002336222678422928,0.015823636204004288,bc_v1,0,False,2,47.2
S5,1001,bc_v1,6,11.86,11.86,1.0387198158009183,9.18,9.18,1.028146461732431,2.56,2.56,2.1659752200955222,11.0,11.0,1.0626198473519906,60.0,nan,nan,60.0,nan,nan,0.0,False,2,True,60.0,8.65,1.3238653362452155,0.09413797637889,nan,2894,0.60586202362111,0,0.0,0,0,0.0,0.0,0.0029122456908226013,0.019551720470190048,bc_v1,1,False,3,352.3
S5,1002,bc_v1,6,60.0,nan,nan,60.0,nan,nan,60.0,nan,nan,60.0,nan,nan,6.54,6.54,0.9878144395175565,60.0,nan,nan,0.0,False,5,True,60.0,6.54,0.9878144395175565,0.13504752825976551,nan,2951,0.5649524717402344,0,0.0,0,0,0.0,0.0,0.0025439076125621796,0.017425045371055603,bc_v1,0,False,0,345.6
S5,1003,bc_v1,6,3.46,3.46,1.418991856191229,60.0,nan,nan,60.0,nan,nan,8.86,8.86,0.9889236984837997,60.0,nan,nan,60.0,nan,nan,0.0,False,4,True,60.0,6.16,1.2039577773375143,0.12968328781092697,nan,2799,0.570316712189073,0,0.0,0,0,0.0,0.0,0.0024638138711452484,0.017120037227869034,bc_v1,0,False,1,337.9
S5,1008,bc_v1,6,4.54,4.54,1.0226001836122465,8.72,8.72,0.9711678622466492,8.18,8.18,0.9794246535987986,6.48,6.48,0.9820517579351681,2.16,2.16,0.9420836853341067,8.120000000000001,8.120000000000001,0.973644880922735,0.0,True,0,False,8.72,6.366666666666667,0.9784955039416173,1.3752181829515053,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.00233575701713562,0.015007797628641129,bc_v1,0,False,1,54.0
S5,1005,bc_v1,6,0.8,0.8,1.2185166094330209,2.1,2.1,0.9734353857437658,6.8,6.8,0.9837242646729847,60.0,nan,nan,5.0200000000000005,5.0200000000000005,0.988462734937885,4.16,4.16,0.9683265390914115,0.0,False,1,True,60.0,3.7760000000000002,1.0264931067758136,0.3053252122718539,nan,46,0.39467478772814607,0,0.0,0,0,0.0,0.0,0.002464279532432556,0.017552170902490616,bc_v1,0,False,2,336.5
S5,1006,bc_v1,6,8.02,8.02,1.0577933510547066,10.92,10.92,0.9824260872774719,7.12,7.12,1.0242306919350501,5.38,5.38,1.289434765302549,32.54,32.54,1.0300765193385115,31.98,31.98,1.062039060148437,0.0,True,0,False,32.54,15.993333333333332,1.0743334125094544,0.21314196268276128,nan,1327,0.48685803731723865,0,0.0,0,0,0.0,0.0,0.0024009495973587036,0.017105136066675186,bc_v1,0,False,3,185.6
S5,1007,bc_v1,6,60.0,nan,nan,6.0,6.0,1.0165120347493883,60.0,nan,nan,60.0,nan,nan,4.58,4.58,0.9667027187936306,60.0,nan,nan,0.0,False,4,True,60.0,5.29,0.9916073767715095,0.2318032829343253,nan,2954,0.4681967170656747,0,0.0,0,0,0.0,0.0,0.002784188836812973,0.01935986801981926,bc_v1,0,False,0,338.1
S5,1009,bc_v1,6,1.5,1.5,0.8572141331030358,4.9,4.9,0.9598273415898216,60.0,nan,nan,60.0,nan,nan,60.0,nan,nan,7.98,7.98,1.096972103781551,0.0,False,3,True,60.0,4.793333333333334,0.9713378594914694,0.21185654013269278,nan,2891,0.4881434598673072,0,0.0,0,0,0.0,0.0,0.002639833837747574,0.01777568832039833,bc_v1,0,False,1,337.8
S5,1010,bc_v1,6,9.08,9.08,0.9893453132823292,60.0,nan,nan,7.62,7.62,1.0300305828734688,12.780000000000001,12.780000000000001,0.990680440839081,7.62,7.62,1.2511892202893837,60.0,nan,nan,0.0,False,2,True,60.0,9.275,1.0653113893210657,0.19802938614005824,nan,315,0.5019706138599417,0,0.0,0,0,0.0,0.0,0.002416316419839859,0.017023645341396332,bc_v1,0,False,2,338.1
S5,1011,bc_v1,6,60.0,nan,nan,19.28,19.28,1.0247306546802966,4.62,4.62,1.1033295292578313,5.82,5.82,1.0311389093861365,60.0,nan,nan,12.18,12.18,0.9827998456710073,0.0,False,2,True,60.0,10.475,1.035499734748818,0.18643059677563711,nan,301,0.5135694032243628,0,0.0,0,0,0.0,0.0,0.002384185791015625,0.0163358636200428,bc_v1,0,False,3,337.9
S5,1012,bc_v1,6,60.0,nan,nan,60.0,nan,nan,5.96,5.96,0.9852907124782802,6.9,6.9,0.9677366943536286,4.5,4.5,0.9896481598075181,0.68,0.68,3.454644524705695,0.0,False,2,True,60.0,4.51,1.5993300228362806,1.1102691603388108,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.002816319465637207,0.019520055502653122,bc_v1,0,False,0,337.6
S5,1013,bc_v1,6,3.2,3.2,1.4602931708597984,60.0,nan,nan,4.48,4.48,0.9780678896913675,3.2,3.2,0.9385612018120486,2.98,2.98,0.9726142365251613,4.14,4.14,0.938402339340461,0.0,False,1,True,60.0,3.6,1.0575877676457675,1.3291168649928462,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.00260770320892334,0.0185440294444561,bc_v1,0,False,1,338.5
S5,1014,bc_v1,6,9.22,9.22,1.1425283178180698,60.0,nan,nan,8.92,8.92,0.9720060649635469,9.44,9.44,1.0631315692854082,7.140000000000001,7.140000000000001,0.9810819984435887,10.02,10.02,0.978210013975766,0.0,False,1,True,60.0,8.948,1.0273915928972759,0.14619617439680355,nan,280,0.5538038256031964,0,0.0,0,0,0.0,0.0,0.0024316832423210144,0.016528647392988205,bc_v1,0,False,2,337.7
S5,1015,bc_v1,6,8.94,8.94,0.9902835025056088,5.0,5.0,1.063090995536173,12.46,12.46,2.1018094053182343,60.0,nan,nan,3.92,3.92,0.9461860207266882,60.0,nan,nan,0.0,False,2,True,60.0,7.58,1.275342481021676,0.9470145695862829,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.002367887645959854,0.01592002809047699,bc_v1,0,False,3,338.3
S5,1019,bc_v1,6,8.94,8.94,0.9853798639405863,8.0,8.0,0.9754443808134472,2.12,2.12,0.9763218196424069,5.2,5.2,1.0306194062756564,6.54,6.54,1.0991322279634017,11.34,11.34,1.0030954798543357,0.0,True,0,False,11.34,7.023333333333333,1.0116655297483057,0.14295285950911973,nan,267,0.5570471404908802,0,0.0,0,0,0.0,0.0,0.0023203901946544647,0.015344005078077316,bc_v1,0,False,3,67.6
S5,1000,bc_v1+dam,6,8.5,8.5,0.9748992279778793,8.02,8.02,1.1039382281012815,3.92,3.92,1.0076889911976101,7.66,7.66,1.0026223092609967,2.02,2.02,1.9536506901930406,9.94,9.94,1.0421487604546549,6.206494639334933e-08,True,0,False,9.94,6.676666666666667,1.1808247011975772,0.9763220896539064,nan,0,0.0,0,0.20515394912985274,0,0,0.04226487931142082,0.7833254933357239,0.46435417607426643,1.351239625364542,bc_v1+dam,0,False,3,66.4
S5,1016,bc_v1,6,4.8,4.8,1.0069114989121764,8.68,8.68,0.9578724691654517,3.46,3.46,0.9437445060866118,60.0,nan,nan,60.0,nan,nan,60.0,nan,nan,0.0,False,3,True,60.0,5.6466666666666665,0.96950949138808,0.3805018710509116,nan,48,0.31949812894908836,0,0.0,0,0,0.0,0.0,0.00283215194940567,0.019551720470190048,bc_v1,0,False,0,349.7
S5,1017,bc_v1,6,60.0,nan,nan,60.0,nan,nan,9.34,9.34,0.9844483787845443,3.58,3.58,0.9508100307238513,9.92,9.92,0.9827077375796252,3.4,3.4,1.2173470136497964,0.0,False,2,True,60.0,6.56,1.0338282901844542,0.12623446258656226,nan,2922,0.5737655374134377,0,0.0,0,0,0.0,0.0,0.002639833837747574,0.018576160073280334,bc_v1,0,False,1,366.1
S5,1018,bc_v1,6,5.24,5.24,1.0100360222683327,3.9,3.9,1.0515183790714133,2.12,2.12,1.0479353771339068,7.140000000000001,7.140000000000001,1.0498807972496804,6.76,6.76,0.9948343190168157,60.0,nan,nan,0.0,False,1,True,60.0,5.032,1.0308409789480297,0.21895103209343744,nan,143,0.4810489679065625,0,0.0,0,0,0.0,0.0,0.0024479813873767853,0.016847625374794006,bc_v1,0,False,2,370.6
S5,1004,bc_v1+dam,6,5.04,5.04,0.9729408612846588,7.68,7.68,0.9780240875359324,2.74,2.74,1.0278811648344481,7.12,7.12,0.977609133864379,6.38,6.38,0.9731696487762941,1.1,1.1,0.8294662049212782,0.0,True,0,False,7.68,5.01,0.9598485168694985,1.4318534886690624,nan,0,0.0,0,0.21385281385281385,0,0,0.0153324183846029,0.22247445583343506,0.37584220990538597,1.291383057832718,bc_v1+dam,0,False,2,61.2
S5,1001,bc_v1+dam,6,8.120000000000001,8.120000000000001,1.0288745294127328,10.88,10.88,1.0044650516528044,1.5,1.5,1.8944552794742748,8.64,8.64,1.0362060378399731,60.0,nan,nan,10.24,10.24,0.9818866824274142,0.0031486471872310224,False,1,True,60.0,7.876,1.18917751616144,0.5391266953998277,nan,36,0.16087330460017224,0,0.061,0,0,0.015476940133908,0.7458787262439728,0.3779679536819458,1.299894880503416,bc_v1+dam,1,False,3,400.4
S5,1002,bc_v1+dam,6,6.42,6.42,1.075362417299354,2.98,2.98,1.3572992807648872,60.0,nan,nan,7.32,7.32,1.0866867731879397,6.74,6.74,1.1947338095708913,60.0,nan,nan,9.147863264777217e-07,False,2,True,60.0,5.865,1.178520570205768,1.0007821100434333,nan,0,0.0,0,0.03883333333333333,0,0,0.009455159250119726,0.8364023417234421,0.2986900508403778,1.1088699102401733,bc_v1+dam,0,False,0,414.6
S5,1003,bc_v1+dam,6,3.4,3.4,1.0584244147024782,6.92,6.92,1.1467321163656425,60.0,nan,nan,60.0,nan,nan,7.32,7.32,1.0687793499455125,60.0,nan,nan,0.0014063657521035246,False,3,True,60.0,5.88,1.0913119603378778,0.7343852365363316,nan,0,0.0,0,0.0165,0,0,0.003640422222599025,0.7731229662895203,0.2962090075016022,1.0390779934823513,bc_v1+dam,0,False,1,426.2
S5,1008,bc_v1+dam,6,4.5,4.5,0.995297797716547,8.88,8.88,0.9716607698789612,8.28,8.28,0.9849123269037335,6.48,6.48,0.9818691829473069,2.22,2.22,1.0012869603562353,7.140000000000001,7.140000000000001,0.9734380208584527,0.0,True,0,False,8.88,6.25,0.9847441764435394,1.6236385114831067,nan,0,0.0,0,0.02359550561797753,0,0,0.001864044875087921,0.1461520940065384,0.26268791407346725,1.0740826837718487,bc_v1+dam,0,False,1,68.4
S5,1005,bc_v1+dam,6,0.8,0.8,1.1788649712907757,2.1,2.1,0.9706366758735488,6.84,6.84,0.9793926362634591,60.0,nan,nan,4.8,4.8,1.1285377714274625,3.64,3.64,0.981207133565309,5.9172456085781225e-08,False,1,True,60.0,3.636,1.047727837684111,1.1582902016132748,nan,0,0.0,0,0.010444444444444444,0,0,0.0025303970677584098,0.488858699798584,0.28348900377750397,1.0214103385806084,bc_v1+dam,0,False,2,426.6
S5,1006,bc_v1+dam,6,7.92,7.92,0.9884810920327647,60.0,nan,nan,7.54,7.54,1.023103358712002,5.4,5.4,1.131423988895304,10.540000000000001,10.540000000000001,1.1233363380201178,9.98,9.98,1.0267062959459379,8.199035552096682e-08,False,1,True,60.0,8.276,1.0586102147212253,0.7468458911469988,nan,0,0.0,0,0.05377777777777778,0,0,0.01133353712502867,0.5233957171440125,0.29382389038801193,1.1496488004922867,bc_v1+dam,0,False,3,429.7
S5,1007,bc_v1+dam,6,3.66,3.66,1.170553476392443,6.0,6.0,0.9762406154821879,7.1000000000000005,7.1000000000000005,0.965905881658666,4.36,4.36,1.0117782646320586,4.9,4.9,1.0561900305531038,60.0,nan,nan,1.1441245859605533e-06,False,1,True,60.0,5.204000000000001,1.0361336537436918,0.9714529984849476,nan,0,0.0,0,0.014333333333333333,0,0,0.004813155100525667,0.8491469025611877,0.27912016957998276,1.0193469934165478,bc_v1+dam,0,False,0,428.9
S5,1009,bc_v1+dam,6,1.54,1.54,1.0159208496339973,4.64,4.64,0.9621311305259328,60.0,nan,nan,8.1,8.1,0.9566853025530914,60.0,nan,nan,60.0,nan,nan,6.060520166525105e-08,False,3,True,60.0,4.76,0.9782457609043405,0.9590617412112787,nan,0,0.0,0,0.01877777777777778,0,0,0.003481496569403033,0.7168657779693604,0.31416118144989014,1.0431241244077682,bc_v1+dam,0,False,1,429.1
S5,1010,bc_v1+dam,6,9.16,9.16,1.0047682178410349,7.74,7.74,1.2171592247981662,60.0,nan,nan,60.0,nan,nan,6.4,6.4,1.0943417075479265,9.78,9.78,1.251559111766075,1.6411501553820472e-06,False,2,True,60.0,8.27,1.1419570654883007,0.9852533425656418,nan,0,0.0,0,0.06966666666666667,0,0,0.013349492419990939,0.5654386281967163,0.28265733271837234,1.1376193724572659,bc_v1+dam,0,False,2,429.8
S5,1011,bc_v1+dam,6,60.0,nan,nan,60.0,nan,nan,4.66,4.66,1.5076163456640372,13.56,13.56,1.6108549297449142,60.0,nan,nan,11.4,11.4,1.0900103521790445,7.154387816662045e-08,False,3,True,60.0,9.873333333333333,1.4028272091959986,0.7944536310788605,nan,0,0.0,0,0.043944444444444446,0,0,0.01129518115315457,0.8795700147747993,0.29064109548926353,1.1158599518239498,bc_v1+dam,0,False,3,429.0
S5,1012,bc_v1+dam,6,60.0,nan,nan,60.0,nan,nan,6.0600000000000005,6.0600000000000005,0.9888907751067759,6.82,6.82,0.9683246799311405,60.0,nan,nan,0.68,0.68,3.470069923813946,0.0,False,3,True,60.0,4.5200000000000005,1.809095126283954,1.5271024527852033,nan,0,0.0,0,0.006388888888888889,0,0,0.0007533056642601473,0.27479399694129825,0.27780886739492416,0.993282999843359,bc_v1+dam,0,False,0,427.8
S5,1013,bc_v1+dam,6,2.7,2.7,0.9503027804026013,60.0,nan,nan,4.62,4.62,0.9633210715108825,3.16,3.16,1.0025205643849613,3.06,3.06,0.9442805357260795,5.0600000000000005,5.0600000000000005,0.9339930174947034,0.0,False,1,True,60.0,3.72,0.9588835939038456,1.563525473085886,nan,0,0.0,0,0.004111111111111111,0,0,0.0006505717179841465,0.32858431339263916,0.30616065487265587,0.9869318455457687,bc_v1+dam,0,False,1,428.8
S5,1014,bc_v1+dam,6,60.0,nan,nan,16.7,16.7,1.3475695506641494,8.2,8.2,1.0768385178512005,6.8,6.8,1.226141679733215,60.0,nan,nan,10.08,10.08,0.9871073199275137,0.0,False,2,True,60.0,10.445,1.1594142670440197,1.00824422086779,nan,0,0.0,0,0.04161111111111111,0,0,0.008410356253194752,0.44501280784606934,0.28083333745598793,1.093957107514143,bc_v1+dam,0,False,2,428.9
